"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
0.0060504810349087,0.25803466573016,0.771,0.537,1,"1","PARP14"
0.0065173220869827,0.319680929688168,0.349,0.223,1,"1","TFAM"
0.00685132405148496,0.426463615641853,0.476,0.352,1,"1","PPP1R12B"
0.00693299187308579,0.388431758569135,0.253,0.154,1,"1","AHCY"
0.00709296150466022,0.328831332544873,0.259,0.159,1,"1","DHDDS"
0.00728688281399588,0.312247679900743,0.259,0.162,1,"1","CDKL5"
0.008107655484688,0.297216891747324,0.614,0.445,1,"1","SUCO"
0.00960967738498491,0.364069535505371,0.295,0.192,1,"1","EPS8"
7.01538610226366e-108,3.03781576878989,1,0.206,1.47961508282843e-103,"2","LEF1"
4.18828875745345e-93,4.47048362809553,0.576,0.034,8.83351981834508e-89,"2","LEF1-AS1"
2.16911315934837e-85,3.04107513504158,0.848,0.169,4.57487656438165e-81,"2","TRABD2A"
1.21752770198436e-77,2.84754469541147,0.818,0.159,2.56788767625521e-73,"2","NELL2"
6.8142088500207e-72,2.67018820109458,0.806,0.169,1.43718478855787e-67,"2","APBA2"
7.55645747705013e-70,1.05637415306771,1,0.98,1.59373244648464e-65,"2","RPL32"
1.24874028505515e-69,0.99832217093841,0.988,0.979,2.63371813520981e-65,"2","RPS3A"
1.15861491114126e-67,3.3312280460859,0.588,0.075,2.44363470908803e-63,"2","AK5"
2.54874561648511e-67,1.14817368836124,0.994,0.98,5.37555937972875e-63,"2","RPS12"
4.18596014914329e-67,2.03298406353258,0.988,0.32,8.82860855055811e-63,"2","CAMK4"
3.18986086078495e-66,2.54960568159504,0.788,0.177,6.72773554148154e-62,"2","CCR7"
8.94293069073391e-66,0.97070939819266,0.994,0.979,1.88615351198269e-61,"2","RPL35A"
9.22236259280102e-66,0.93873550549668,0.994,0.978,1.94508849444766e-61,"2","RPL30"
3.73515089375555e-64,0.840109903785477,0.994,0.97,7.87780675001984e-60,"2","RPS13"
6.31121969854815e-64,0.951882196432507,0.994,0.98,1.33109934662079e-59,"2","RPS15A"
7.12532568883937e-64,2.05346464608668,0.945,0.303,1.50280244103311e-59,"2","TXK"
1.56944764742482e-62,2.95704485872875,0.642,0.108,3.3101220331837e-58,"2","LINC01550"
2.44218857789054e-62,1.01155426036378,1,0.978,5.15081992962894e-58,"2","RPS14"
2.50443584436233e-62,0.934226128202551,1,0.974,5.28210563934459e-58,"2","RPS28"
6.26725387995423e-61,1.05252128721583,0.988,0.966,1.32182651582115e-56,"2","RPS16"
2.09559172734328e-60,0.896145398481729,0.988,0.972,4.41981251213971e-56,"2","RPL9"
6.61467907770861e-60,3.07734259791344,0.624,0.104,1.39510196427952e-55,"2","TSHZ2"
7.74969228010572e-60,1.97486545289438,0.976,0.374,1.6344875987971e-55,"2","TCF7"
2.13046517784527e-59,1.03756620648886,0.994,0.97,4.49336410659345e-55,"2","RPS6"
2.37869576043032e-59,0.928901548383056,0.994,0.961,5.01690722832359e-55,"2","RPL22"
2.39724876359024e-59,1.96324477086999,0.97,0.478,5.05603736728817e-55,"2","PRKCA"
2.73382439440326e-59,1.02042602731274,1,0.986,5.76590903023592e-55,"2","RPS27"
2.04528783493717e-58,2.87054588476464,0.673,0.137,4.31371657266598e-54,"2","ENSG00000290067"
2.51952212109017e-58,0.952544126250453,0.988,0.974,5.31392410559127e-54,"2","RPL19"
5.11601060038694e-58,0.90134736481917,0.994,0.984,1.07901779572761e-53,"2","RPL21"
7.25862138517927e-58,0.922174618099556,1,0.985,1.53091583634816e-53,"2","RPS27A"
1.45775842023259e-57,1.81274930709393,1,0.393,3.07455828411256e-53,"2","BCL11B"
5.33392024488834e-57,0.998986137222007,0.994,0.973,1.1249771188494e-52,"2","RPS25"
6.98164549261174e-57,1.64711936897778,0.988,0.704,1.47249885084674e-52,"2","LDHB"
7.53436798245292e-57,0.928509124187692,0.988,0.969,1.58907355117915e-52,"2","RPL5"
2.41225169697785e-56,0.877019709133438,1,0.984,5.08768005409599e-52,"2","RPL13"
5.49264926617116e-56,0.804645726970337,0.994,0.988,1.15845465672816e-51,"2","TPT1"
1.17760652491302e-55,0.807829491833603,0.994,0.979,2.48368992169404e-51,"2","RPL34"
2.4445622193041e-55,0.897952375230764,0.988,0.978,5.15582617673427e-51,"2","RPL37"
4.74926528532592e-55,0.820889024852241,0.994,0.978,1.00166754132809e-50,"2","RPL11"
1.00177085669002e-54,0.828947235114969,0.994,0.976,2.11283491384492e-50,"2","RPS23"
3.2559110135509e-54,0.988210679227007,0.994,0.976,6.8670419186802e-50,"2","RPS3"
1.02502321629325e-53,1.8285170913049,0.976,0.525,2.16187646548408e-49,"2","SERINC5"
1.90859654068276e-53,1.10306314417575,1,0.953,4.02542096395402e-49,"2","EEF1B2"
3.37850251308134e-53,2.58784547305685,0.824,0.321,7.12559965033985e-49,"2","FHIT"
4.33589424871069e-52,0.706486119840473,0.994,0.979,9.14483455995572e-48,"2","RPL39"
4.68138344062189e-52,2.11640610747646,0.891,0.395,9.87350581461564e-48,"2","PIK3IP1"
4.68619271060893e-52,0.949594595363951,1,0.973,9.8836490459453e-48,"2","RPS21"
5.26778756698288e-52,4.16721179761837,0.358,0.026,1.11102907575236e-47,"2","ANKRD55"
1.02918024672052e-51,2.65738201432243,0.642,0.138,2.17064405835825e-47,"2","MAL"
1.40681980535846e-51,0.760111267093016,1,0.987,2.96712365148154e-47,"2","EEF1A1"
1.88621938533254e-51,0.869632683505662,0.994,0.976,3.97822530560487e-47,"2","RPS8"
2.33750806754283e-51,0.897831671529979,0.994,0.968,4.93003826525458e-47,"2","RPS10"
2.88638534496219e-51,1.21751859984906,0.994,0.941,6.08767533105975e-47,"2","SARAF"
8.49086351649503e-51,2.00963277260941,0.897,0.387,1.79080802426397e-46,"2","OXNAD1"
3.34388321230954e-50,0.814272491218689,0.988,0.98,7.05258408308206e-46,"2","RPLP2"
3.41140365411513e-50,0.82880639875069,0.988,0.972,7.19499144689423e-46,"2","RPS4X"
3.94024787473935e-50,0.923205077599011,0.994,0.971,8.31037679261276e-46,"2","RPL36"
7.73130488903722e-50,1.22091943688687,0.988,0.885,1.63060951414684e-45,"2","NPM1"
9.57472839048742e-50,0.967032018313553,0.976,0.957,2.0194059648377e-45,"2","RPL38"
1.01398629372359e-49,0.99127015507637,0.982,0.974,2.13859849209243e-45,"2","RPS29"
1.53556293495057e-49,1.45254592492751,0.994,0.753,3.23865578610424e-45,"2","GAS5"
9.3654377506354e-49,1.736735802359,0.964,0.576,1.97526447598651e-44,"2","LEPROTL1"
9.93456187899675e-49,1.17056294740946,0.988,0.902,2.09529844589921e-44,"2","SNHG29"
1.28812483958579e-48,0.922011742524787,0.994,0.979,2.7167840991704e-44,"2","RPS18"
4.06898007705175e-48,1.97936317707,0.885,0.353,8.58188588050984e-44,"2","MLLT3"
8.2104590963813e-48,1.8915785836977,0.915,0.512,1.73166792801778e-43,"2","NOSIP"
9.0853893538061e-47,2.86016340478347,0.545,0.103,1.91619946861124e-42,"2","LINC01891"
1.16532529022539e-46,1.67625936240775,0.958,0.702,2.45778756961437e-42,"2","NDFIP1"
1.41280804840274e-46,0.988079084965102,0.988,0.947,2.97975345488623e-42,"2","RPS5"
3.7145615078536e-46,0.799621829440003,0.994,0.972,7.83438167621403e-42,"2","RPL14"
5.45824674937646e-46,0.874454177055077,1,0.974,1.15119882191099e-41,"2","RPL3"
8.72009628523897e-46,0.759750540971953,0.994,0.979,1.83915550751975e-41,"2","RPS15"
1.13509900963865e-45,1.83421468638683,0.873,0.359,2.39403732122887e-41,"2","ABLIM1"
1.28004116764902e-45,2.07269175170503,0.758,0.233,2.69973482668856e-41,"2","PRKCQ-AS1"
1.72403565315562e-45,2.39011893901919,0.691,0.213,3.63616359607051e-41,"2","MAN1C1"
4.55540806631475e-45,1.44454324931286,0.97,0.338,9.60781115266444e-41,"2","CD3D"
4.94031920749767e-45,1.5483660881258,0.897,0.312,1.04196272405333e-40,"2","CD6"
8.20746799517303e-45,0.685323700778922,0.988,0.974,1.73103707486194e-40,"2","RPS9"
8.93607432030233e-45,0.79435106416387,1,0.971,1.88470743489496e-40,"2","RPL18"
9.29344032585895e-45,0.754548736787546,0.994,0.984,1.96007949912691e-40,"2","RPL10"
1.13675973329893e-44,3.24979545876362,0.424,0.059,2.39753995350077e-40,"2","CHRM3-AS2"
4.86084744941887e-44,1.994325955895,0.903,0.454,1.02520133555693e-39,"2","PDE3B"
1.01998676670553e-43,3.21369079816639,0.424,0.06,2.15125408965864e-39,"2","EPHX2"
1.60496446895296e-43,0.732760304082294,0.994,0.974,3.3850305614687e-39,"2","RPL29"
1.79284723363319e-43,4.79215333775882,0.267,0.013,3.78129410045577e-39,"2","EDAR"
2.93520467329388e-43,2.24504660406306,0.782,0.319,6.19064017644413e-39,"2","IGF1R"
3.60847252383355e-43,0.758789832115178,0.994,0.457,7.61062940001735e-39,"2","BACH2"
9.32000824763474e-43,2.2261829477568,0.679,0.194,1.96568293950864e-38,"2","RETREG1"
9.35444015342898e-43,1.47403696359107,0.988,0.792,1.97294497275971e-38,"2","MAML2"
1.27257032108103e-42,1.62293125639742,0.812,0.251,2.68397806419201e-38,"2","THEMIS"
2.1851164658871e-42,2.66644808484336,0.515,0.103,4.60862913820249e-38,"2","RNF157"
4.62705933992693e-42,0.731001125208129,1,0.985,9.7589308538399e-38,"2","RPLP1"
2.9926671959769e-41,1.29925565919058,0.939,0.335,6.31183438303489e-37,"2","INPP4B"
3.32408467929396e-41,0.767792492439231,0.994,0.975,7.0108269970989e-37,"2","RPL23A"
4.12900255855971e-41,1.64589908705824,0.861,0.331,8.70847929625828e-37,"2","ITK"
6.86689899451891e-41,3.95336601225335,0.315,0.029,1.44829766693398e-36,"2","LRRN3"
1.1316022515499e-40,0.746933301228882,0.994,0.973,2.3866623087439e-36,"2","RPL37A"
2.40363139324208e-40,0.805462161609655,0.988,0.957,5.06949897148687e-36,"2","RPL10A"
3.45377032708079e-40,1.82970536888527,0.842,0.453,7.2843469968461e-36,"2","IL6ST"
6.11200978227487e-40,0.594259158307676,0.994,0.981,1.28908398317959e-35,"2","RPL28"
7.4686487977796e-40,0.730476755507964,0.988,0.972,1.5752127179397e-35,"2","RPL12"
8.69370212006142e-40,1.89740861551588,0.745,0.253,1.83358871414215e-35,"2","TESPA1"
8.72780344420211e-40,0.794314045997991,0.988,0.946,1.84078102441667e-35,"2","EEF1G"
9.31803337017648e-40,0.765288461933923,0.988,0.969,1.96526641810392e-35,"2","RPL4"
1.98316519811305e-39,0.652735238409702,0.994,0.987,4.18269371934023e-35,"2","RPL41"
2.85149838495087e-39,1.56387496275996,0.842,0.305,6.01409524369989e-35,"2","CD3G"
6.28958859041134e-39,1.37904132645466,0.952,0.423,1.32653712960366e-34,"2","LCK"
6.38417936408939e-39,1.27705380638429,0.855,0.324,1.34648726968009e-34,"2","CD7"
1.22507233191245e-38,0.675107903627461,0.994,0.973,2.58380005523656e-34,"2","RPL7A"
2.14722219526405e-38,4.13623254847009,0.291,0.026,4.5287063320314e-34,"2","ADTRP"
3.71018425063252e-38,1.45767618616736,0.952,0.522,7.82514960300905e-34,"2","PCED1B-AS1"
4.22030925704963e-38,2.36827329125844,0.606,0.167,8.90105425404337e-34,"2","ITGA6"
5.10707965109943e-38,1.80757343264448,0.8,0.336,1.07713416921338e-33,"2","RCAN3"
6.07003503844403e-38,0.909280994254289,0.982,0.941,1.28023108995823e-33,"2","TOMM7"
7.15712546814845e-38,0.76032527154721,0.988,0.967,1.50950933248719e-33,"2","RPL36A"
3.00388616325476e-37,2.00374031869748,0.679,0.222,6.33549630692061e-33,"2","ATP10A"
4.3364283518739e-37,3.11566200479088,0.352,0.046,9.14596103693724e-33,"2","SLC16A10"
5.13431434024252e-37,0.922181888821124,1,0.949,1.08287823750055e-32,"2","FOXP1"
5.28125495278095e-37,1.25261552429439,0.964,0.391,1.11386948209103e-32,"2","TRAC"
6.4988668656583e-37,0.665161288348853,0.994,0.977,1.37067601063599e-32,"2","RPS2"
8.44507544889838e-37,0.666539942330853,0.994,0.974,1.78115086292716e-32,"2","RPL24"
1.44578221466128e-36,2.1753163515014,0.6,0.162,3.04929926894211e-32,"2","ENSG00000253980"
2.04887375317493e-36,1.25441547431274,0.958,0.38,4.32127963282124e-32,"2","CD3E"
1.07830830348653e-35,0.870589432615271,0.994,0.949,2.27426004288344e-31,"2","RPSA"
2.48746240794718e-35,0.769469981777405,0.885,0.54,5.24630696460141e-31,"2","RGS10"
5.08419018587572e-35,1.50074125215109,0.776,0.281,1.07230655210305e-30,"2","CD27"
6.63292003040074e-35,0.895661949322257,0.982,0.421,1.39894916361182e-30,"2","CD247"
1.12848545102626e-34,0.596940531113752,1,0.972,2.38008866475949e-30,"2","RPS7"
1.17533789758193e-34,2.28701679086919,0.521,0.129,2.47890515979006e-30,"2","PRKCA-AS1"
1.98202329960452e-34,1.44736978677959,0.915,0.463,4.1802853411959e-30,"2","PCED1B"
1.19214881527819e-33,1.47528738831337,0.782,0.299,2.51436106630324e-29,"2","LINC00861"
1.64492513986342e-33,0.860760342234075,0.988,0.903,3.46931161248594e-29,"2","RPL31"
4.32975079553278e-33,2.98800967566083,0.345,0.053,9.13187740285819e-29,"2","ENSG00000271774"
4.87522920993663e-33,0.486347563844853,0.994,0.976,1.02823459266773e-28,"2","RPL26"
1.48160885109897e-32,0.60623234831991,0.982,0.971,3.12486122785284e-28,"2","RPL27"
8.84378012485685e-32,1.74456213036165,0.679,0.242,1.86524166613356e-27,"2","FLT3LG"
1.02590140808591e-31,0.820222212999688,0.933,0.316,2.16372865979398e-27,"2","IL7R"
1.66046915601188e-31,0.56897162006132,0.988,0.968,3.50209549694467e-27,"2","NACA"
2.14483686749528e-31,0.501764142499307,0.994,0.974,4.52367543723429e-27,"2","RPL6"
1.00980989731574e-30,0.550625197309481,0.988,0.977,2.12979005442863e-26,"2","RPL17"
4.0082801210505e-30,0.934806840675122,0.976,0.837,8.45386360330761e-26,"2","NOP53"
1.09109245827669e-29,1.14108917600503,0.933,0.678,2.30122310375137e-25,"2","C12orf57"
1.28574120464217e-29,1.20018077654307,0.733,0.334,2.7117567747108e-25,"2","ACTN1"
1.13809222534362e-28,0.722210950331187,0.988,0.936,2.40035031247223e-24,"2","RPS20"
1.32132295635914e-28,2.13156559211808,0.455,0.12,2.78680224725706e-24,"2","RCAN3AS"
1.41987940066535e-28,0.851820777075893,0.988,0.5,2.9946676439433e-24,"2","IFITM1"
1.4743532401457e-28,1.31578531842192,0.855,0.464,3.1095584187913e-24,"2","MGAT4A"
1.7089002188621e-28,1.04109819955832,0.976,0.735,3.60424145160206e-24,"2","PITPNC1"
2.27706309514541e-28,0.900666623155332,1,0.854,4.80255377397119e-24,"2","CCND3"
2.52590625568446e-28,1.4467796187811,0.582,0.174,5.32738888386409e-24,"2","CD5"
2.8916470647263e-28,0.511491118471545,1,0.989,6.09877282421425e-24,"2","MALAT1"
3.19808332783041e-28,0.655888890048692,0.988,0.976,6.74507754672711e-24,"2","RPS19"
7.22158563888935e-28,1.37635064570818,0.836,0.404,1.52310462709815e-23,"2","SCML4"
7.79473321068218e-28,1.95719891617524,0.655,0.279,1.64398718146498e-23,"2","PLCL1"
8.71519971933784e-28,1.78459277090202,0.582,0.198,1.83812277280554e-23,"2","TMEM204"
1.01101359557356e-27,1.02627768862003,0.903,0.38,2.1323287744242e-23,"2","TC2N"
1.20227979001164e-27,3.14530352112014,0.303,0.051,2.53572830511356e-23,"2","ENSG00000249236"
1.22065396842438e-27,0.597568380033139,0.994,0.976,2.57448128480387e-23,"2","RPL18A"
1.2520496237453e-27,0.473889216985913,0.994,0.976,2.64069786144121e-23,"2","FAU"
2.29685889924977e-27,0.526108930543853,0.988,0.981,4.84430510440769e-23,"2","RPL15"
3.57622490795148e-27,1.12081960494589,0.836,0.345,7.54261595336047e-23,"2","PRKCQ"
3.7002735600193e-27,0.573339880435106,0.982,0.962,7.80424696543671e-23,"2","RPL7"
4.72661170363557e-27,1.77299837532191,0.679,0.318,9.96889674413778e-23,"2","SATB1"
9.64969226053399e-27,0.822013451799999,0.976,0.879,2.03521659466922e-22,"2","EIF3E"
9.86191635864643e-27,1.08547186411247,0.945,0.675,2.07997677920212e-22,"2","AAK1"
1.44518572285299e-26,1.34065157763272,0.661,0.231,3.04804120806923e-22,"2","RASGRF2"
2.68366886704159e-26,1.74117211090749,0.655,0.301,5.66012600747742e-22,"2","NUCB2"
5.8122624525113e-26,1.40156459365035,0.818,0.402,1.22586427385916e-21,"2","LBH"
8.37265852692557e-26,0.58156432135942,0.988,0.968,1.76587740991387e-21,"2","RPL13A"
8.58584174536144e-26,1.21793347898219,0.776,0.333,1.81083988251418e-21,"2","NR3C2"
1.36652388623615e-25,1.60396925858595,0.594,0.227,2.88213552846066e-21,"2","LDLRAP1"
1.87851084383217e-25,0.978392671505854,0.976,0.726,3.96196722072643e-21,"2","EVL"
2.68542794463399e-25,0.746589649252996,0.994,0.927,5.66383607802754e-21,"2","RPS4Y1"
4.2344660432158e-25,0.994898822202561,0.952,0.744,8.93091233174645e-21,"2","PDE7A"
1.15561508545945e-24,0.521536884527226,1,0.969,2.43730777674254e-20,"2","RPL8"
1.75407165410034e-24,2.4628579590758,0.345,0.076,3.69951252566303e-20,"2","FAM153A"
4.35909289631423e-24,1.3957324498834,0.721,0.316,9.19376282761634e-20,"2","DOCK9"
4.50635589143337e-24,0.440796659204954,0.982,0.977,9.50435521062212e-20,"2","UBA52"
4.96712280204881e-24,1.50706967175471,0.594,0.216,1.04761587018011e-19,"2","ZC3H12B"
7.24078212076135e-24,1.18009770847607,0.848,0.494,1.52715335708978e-19,"2","TNRC6C"
7.63669141980491e-24,1.1961792637051,0.861,0.6,1.61065458735105e-19,"2","SNHG8"
1.0977820449431e-23,1.25658947442412,0.824,0.504,2.31533211098948e-19,"2","GYPC"
1.15095867400217e-23,0.543327431164227,0.994,0.97,2.42748693933798e-19,"2","EEF1D"
1.79299436293205e-23,1.76482500388528,0.503,0.161,3.78160441085998e-19,"2","RNF144A"
2.04686576967233e-23,1.57717364997876,0.636,0.274,4.31704459481591e-19,"2","EEIG1"
2.99829354736188e-23,1.13804058468726,0.745,0.318,6.32370092074095e-19,"2","ANK3"
3.50805415442994e-23,1.02040678579658,0.903,0.523,7.39883701710819e-19,"2","ETS1"
5.21571753114968e-23,2.6988075698992,0.273,0.048,1.10004698449478e-18,"2","PLEKHB1"
7.79134759774346e-23,2.09742417910429,0.43,0.122,1.64327312184007e-18,"2","ENSG00000249806"
1.05044576083552e-22,0.991531900911181,0.842,0.374,2.21549515417819e-18,"2","CD96"
2.4337024446287e-22,2.2879347273007,0.327,0.073,5.13292182596638e-18,"2","MDS2"
3.09676702278434e-22,1.05006458127284,0.909,0.508,6.53139132775446e-18,"2","RHOH"
3.59513754790531e-22,0.697707391273708,0.976,0.922,7.58250460228708e-18,"2","UQCRB"
4.747127634604e-22,0.464389818238819,0.988,0.971,1.00121668941433e-17,"2","RACK1"
5.96195755421823e-22,1.8868070087152,0.527,0.2,1.25743646776017e-17,"2","PIK3IP1-DT"
5.97923024972033e-22,0.616919946935406,0.982,0.525,1.26107945196851e-17,"2","PRKCH"
9.32692568065066e-22,1.79383855267789,0.364,0.092,1.96714189530603e-17,"2","ENSG00000251675"
1.03782657855046e-21,1.21462764255759,0.788,0.453,2.18888003682078e-17,"2","ITPKB"
1.10877583039714e-21,0.799076027661285,0.988,0.825,2.3385191038906e-17,"2","PACS1"
1.39816952495366e-21,1.20434072088457,0.812,0.452,2.94887934507976e-17,"2","TRBC2"
1.59041362638883e-21,1.32020264754735,0.576,0.228,3.35434137941669e-17,"2","SUSD3"
2.94047013056996e-21,1.10331496877636,0.855,0.607,6.20174555238509e-17,"2","PRMT2"
3.25631940774727e-21,1.13906612350921,0.764,0.357,6.86790326287977e-17,"2","RASGRP1"
4.04542664050325e-21,0.807360308579343,0.982,0.829,8.53220932748541e-17,"2","ATM"
6.09438892652587e-21,1.01498634865696,0.715,0.328,1.28536756849357e-16,"2","LAT"
1.57503316803029e-20,1.57806062253454,0.491,0.165,3.32190245469269e-16,"2","LINC02964"
2.17468507033545e-20,0.594456178072746,0.994,0.943,4.58662828184449e-16,"2","RPLP0"
2.28670094371454e-20,1.0493665721047,0.83,0.51,4.82288096038833e-16,"2","FKBP5"
2.45067576302574e-20,0.99474904215926,0.636,0.249,5.16872025179759e-16,"2","KCNQ5"
5.25033536304567e-20,0.94380058371875,0.909,0.731,1.10734823141996e-15,"2","RAPGEF6"
7.39098376511284e-20,1.31541363815701,0.612,0.251,1.55883238589995e-15,"2","TRBC1"
8.02812592436671e-20,0.510805596490939,0.976,0.961,1.69321203870818e-15,"2","RPL35"
8.25543118550903e-20,0.828094015045205,0.915,0.708,1.74115299133571e-15,"2","TMC8"
2.47206884552093e-19,1.78469854590293,0.503,0.196,5.2138404020882e-15,"2","HABP4"
2.51783951241899e-19,0.849049044184113,0.952,0.805,5.3103753156429e-15,"2","DOCK10"
3.28126703133545e-19,0.670108679116618,0.988,0.913,6.9205202957896e-15,"2","SNHG5"
4.396400232972e-19,1.51141196510146,0.533,0.216,9.27244773136124e-15,"2","THEM4"
5.37706431566912e-19,0.541236962992815,0.976,0.943,1.13407663481777e-14,"2","RPL27A"
7.16473904197105e-19,2.20349921066317,0.291,0.07,1.51111511134211e-14,"2","EPHA1-AS1"
8.15263994547108e-19,1.7403013607124,0.37,0.107,1.7194732908993e-14,"2","LINC00243"
1.76525510668722e-18,0.939355202055732,0.691,0.299,3.72309954551402e-14,"2","CD2"
1.81054120362417e-18,2.52096549482065,0.273,0.063,3.81861245256373e-14,"2","SH3RF3"
2.46164489279277e-18,0.9063529116757,0.909,0.731,5.19185524338923e-14,"2","MCUB"
2.54729949944229e-18,1.38588326081146,0.509,0.192,5.37250937427373e-14,"2","SATB1-AS1"
2.82459986002383e-18,2.05355350869101,0.321,0.088,5.95736356477626e-14,"2","ZNF563"
5.45444683289529e-18,0.796238419089369,0.933,0.764,1.15039738152595e-13,"2","ZC3HAV1"
5.70497950991065e-18,0.827396585916538,0.921,0.64,1.20323722843525e-13,"2","GIMAP7"
7.84725237566341e-18,1.34191290107236,0.63,0.322,1.65506399855117e-13,"2","DGKA"
8.2069683311607e-18,0.851803994443494,0.897,0.699,1.7309316907251e-13,"2","TMEM123"
8.74921749630893e-18,0.733297075886472,0.915,0.721,1.84529746214652e-13,"2","SEMA4D"
1.12210411209766e-17,1.01247307830243,0.836,0.545,2.36662978282518e-13,"2","FAM117B"
1.99310996509674e-17,0.891219129336669,0.703,0.34,4.20366822738553e-13,"2","RGCC"
2.34711781317846e-17,1.31298381874712,0.473,0.173,4.9503061797747e-13,"2","TRAT1"
3.0968292847611e-17,0.734221089644453,0.964,0.808,6.53152264448963e-13,"2","SNHG6"
3.36025206522685e-17,1.5199240211334,0.521,0.233,7.08710763076995e-13,"2","PDK1"
3.9258625674492e-17,1.67078121066922,0.442,0.171,8.28003674100712e-13,"2","SCML1"
4.37838433441993e-17,1.04634724084542,0.921,0.784,9.23445039972509e-13,"2","SLC2A3"
4.41019789718988e-17,0.787016558322597,0.939,0.751,9.30154838496318e-13,"2","RASA2"
4.77930002389026e-17,1.42487336117391,0.412,0.139,1.00800216803869e-12,"2","DHRS3"
5.28789427929083e-17,0.972151647563694,0.903,0.776,1.11526978244523e-12,"2","TGFBR2"
5.38219914873358e-17,0.69610543543407,0.758,0.348,1.1351596224594e-12,"2","STAT4"
5.73613324090622e-17,1.91308757818779,0.267,0.064,1.20980786183953e-12,"2","SLC22A23"
5.86375483248339e-17,1.78469532807654,0.382,0.126,1.23672453171907e-12,"2","PASK"
6.35031487777684e-17,1.10595401554227,0.691,0.339,1.33934491087191e-12,"2","PATJ"
