Feature,Normalized.Dispersion
ENSG00000197587,NaN
ENSG00000282881,NaN
ENSG00000269956,-0.9016269883151535
ENSG00000079277,0.31762291320676006
ENSG00000142961,3.5721321963265944
ENSG00000123472,-0.427782147699269
ENSG00000186118,12.47401374341153
ENSG00000228237,0.5304666734952725
ENSG00000159658,-0.36135170891200785
ENSG00000224805,50.74335656857421
ENSG00000162366,87.21269666696296
ENSG00000162367,25.79149653273336
ENSG00000123473,2.03052293577294
ENSG00000162368,2.520117636601794
ENSG00000225762,1.8701978850161245
ENSG00000237424,-0.49277197553867796
ENSG00000186564,1.8527300147224406
ENSG00000269113,NaN
ENSG00000226133,NaN
ENSG00000290466,NaN
ENSG00000223720,NaN
ENSG00000117834,NaN
ENSG00000132122,0.6040204161441991
ENSG00000186094,6.605967043872992
ENSG00000287661,NaN
ENSG00000162373,-0.4162932028754714
ENSG00000229846,NaN
ENSG00000162374,NaN
ENSG00000284696,NaN
ENSG00000185104,-0.24566388062518707
ENSG00000225767,0.08412202181844372
ENSG00000123080,-1.0859131359836165
ENSG00000290102,-0.7026331150272035
ENSG00000203356,1.5363362354886523
ENSG00000123091,3.7717318835862605
ENSG00000236434,0.723604801511706
ENSG00000085831,-0.35467304862498594
ENSG00000261664,0.5076492254825349
ENSG00000085832,-0.4512037502141775
ENSG00000238140,-0.21373552582879274
ENSG00000227070,3.6883295820111726
ENSG00000117859,-0.548365388713557
ENSG00000078618,-0.31421226504181177
ENSG00000266993,-0.01769653351558622
ENSG00000272175,NaN
ENSG00000169213,0.4727376026078858
ENSG00000117862,0.3309401353678205
ENSG00000198841,-1.6517319206344703
ENSG00000223390,0.4756188673985636
ENSG00000134717,-0.9428254966733483
ENSG00000157077,1.525235613576985
ENSG00000154222,-0.581203500622433
ENSG00000272100,NaN
ENSG00000287078,-0.8371826251267641
ENSG00000085840,0.056752381025933045
ENSG00000134748,-1.305647124149768
ENSG00000134744,0.49103040629956257
ENSG00000116157,-0.6014063539312028
ENSG00000182183,1.8281951088790758
ENSG00000162377,-1.2276545786833952
ENSG00000162378,0.41769882546123915
ENSG00000203995,1.5121554892327616
ENSG00000121310,1.1463788389273533
ENSG00000116171,0.949923172308855
ENSG00000174348,NaN
ENSG00000162383,0.997534366916713
ENSG00000157184,-1.497584118814836
ENSG00000236723,-1.1084820511765523
ENSG00000162384,-1.783127992506976
ENSG00000259818,-0.46548833327743827
ENSG00000162385,-2.20174467222624
ENSG00000226754,0.39391520740446784
ENSG00000157193,-0.28837357199725444
ENSG00000225675,-0.14021987774062197
ENSG00000285954,6.793201000653088
ENSG00000230138,-1.0024229098842825
ENSG00000174332,NaN
ENSG00000058804,2.140832484011632
ENSG00000058799,-0.5192927311681166
ENSG00000211452,1.2582549772748464
ENSG00000081870,-0.9234892923012894
ENSG00000116212,-1.2178815160349459
ENSG00000203985,NaN
ENSG00000116209,-1.919087326660812
ENSG00000116205,0.8505957953998577
ENSG00000157211,1.8668614244457173
ENSG00000215883,-0.5433440451030298
ENSG00000116221,-1.5738642418707014
ENSG00000157216,0.4103908052884637
ENSG00000198711,-0.21448870082864455
ENSG00000225632,0.3309205256432642
ENSG00000287582,NaN
ENSG00000162390,0.02160912605253085
ENSG00000162391,NaN
ENSG00000184313,-1.970060721042906
ENSG00000243725,-1.2016094067791183
ENSG00000162396,-1.6276265136921113
ENSG00000006555,-0.7049079721861321
ENSG00000237453,NaN
ENSG00000162398,-0.30666933753058656
ENSG00000116133,-1.3917023914900593
ENSG00000287724,2.0366866310014227
ENSG00000242396,1.6407727421675165
ENSG00000162402,0.8271724959539952
ENSG00000231090,6.507636080278312
ENSG00000234810,30.169073829846212
ENSG00000260971,4.051805875434336
ENSG00000162407,0.691352161090237
ENSG00000021852,-3.323114701384152
ENSG00000236341,NaN
ENSG00000173406,3.322884786583104
ENSG00000162600,-1.348141303247464
ENSG00000286918,-1.7942705532529726
ENSG00000184292,NaN
ENSG00000162601,-1.0387046601100203
ENSG00000283445,2.593334967554693
ENSG00000177606,-0.4899116523298586
ENSG00000290013,-0.49212336939583984
ENSG00000234807,-0.4887400413408028
ENSG00000231740,NaN
ENSG00000232453,-0.6729920268729384
ENSG00000237352,0.4447370855225056
ENSG00000224609,0.49299346167198854
ENSG00000172456,2.7581886900636245
ENSG00000226883,0.421329982495535
ENSG00000134709,0.1369624064009849
ENSG00000134716,NaN
ENSG00000238242,NaN
ENSG00000231252,0.1573905768316811
ENSG00000162599,6.012271547555592
ENSG00000237928,NaN
ENSG00000162604,-0.5037045866490261
ENSG00000271200,-0.1837817449498429
ENSG00000132849,2.822996879830752
ENSG00000240563,-0.6573641979029285
ENSG00000132854,1.7809801983981037
ENSG00000162607,-0.7287140025270341
ENSG00000116641,1.9384568957186017
ENSG00000235545,-0.0843118125518451
ENSG00000125703,0.7807360974116049
ENSG00000203605,NaN
ENSG00000224209,NaN
ENSG00000088035,-0.6333120904353975
ENSG00000142856,0.7470120989673639
ENSG00000286429,0.49499796452153383
ENSG00000203965,3.626171657545368
ENSG00000116652,-0.5014308630792749
ENSG00000079739,-0.6031523167244072
ENSG00000185483,14.076641136054814
ENSG00000223949,NaN
ENSG00000177414,NaN
ENSG00000158966,1.2526854074124447
ENSG00000162437,-0.07993499495845524
ENSG00000162434,-0.5533895265994156
ENSG00000226891,0.2530718535508865
ENSG00000288804,-0.45406901472572464
ENSG00000162433,-0.027300793104625392
ENSG00000116675,2.6909800055162143
ENSG00000229294,0.12630452592266272
ENSG00000290094,NaN
ENSG00000213625,3.1460363046153574
ENSG00000116678,1.0452615606938986
ENSG00000237852,1.7816305503127627
ENSG00000285079,NaN
ENSG00000184588,5.257693338674857
ENSG00000118473,NaN
ENSG00000248458,NaN
ENSG00000152760,NaN
ENSG00000152763,0.6216537665000665
ENSG00000198160,-0.2754403692092897
ENSG00000289394,1.9017671086874122
ENSG00000116704,1.647196046652411
ENSG00000203963,2.0420656628488865
ENSG00000162594,5.45714744290363
ENSG00000081985,17.915480785144595
ENSG00000142864,-1.1402578226025708
ENSG00000116717,17.58873237744641
ENSG00000172380,NaN
ENSG00000232284,-2.1527105400574262
ENSG00000116729,-0.12497879558820549
ENSG00000116745,NaN
ENSG00000024526,NaN
ENSG00000234264,NaN
ENSG00000285407,NaN
ENSG00000223883,NaN
ENSG00000033122,3.331706968896679
ENSG00000066557,0.2729295750372729
ENSG00000116754,-0.8754832495075556
ENSG00000228988,-3.0258964093593947
ENSG00000118454,1.6098000486845376
ENSG00000197568,-0.34190024058331486
ENSG00000116761,1.6796050261299729
ENSG00000271992,NaN
ENSG00000229051,NaN
ENSG00000050628,2.987995284908101
ENSG00000235079,-0.6037839953874367
ENSG00000132485,-1.082404847524518
ENSG00000229956,3.917168220631561
ENSG00000172260,9.71941738595854
ENSG00000231985,NaN
ENSG00000286863,5.765499942971722
ENSG00000225087,-0.2544933653413465
ENSG00000233973,NaN
ENSG00000162620,0.3646872766412508
ENSG00000254685,-0.9772860707560941
ENSG00000116783,3.6093237374676064
ENSG00000162621,NaN
ENSG00000178965,4.562757420224741
ENSG00000234497,NaN
ENSG00000272864,NaN
ENSG00000116791,1.0819052658728188
ENSG00000162623,-0.8133729808258595
ENSG00000162624,NaN
ENSG00000137968,NaN
ENSG00000117054,-0.22851046211906761
ENSG00000137955,-0.36762037578673545
ENSG00000057468,-0.22668703679197394
ENSG00000154007,NaN
ENSG00000184005,5.684836381360394
ENSG00000288543,NaN
ENSG00000230498,1.4505615048975453
ENSG00000142892,0.9860568703489183
ENSG00000289212,0.23818894621885425
ENSG00000287870,NaN
ENSG00000154027,5.668273940100076
ENSG00000233099,NaN
ENSG00000287647,1.8936507917834537
ENSG00000036549,-0.5558877716070586
ENSG00000077254,-0.6870954264682738
ENSG00000180488,0.004785102533908879
ENSG00000235927,30.467123840981333
ENSG00000162614,15.146076192994162
ENSG00000162613,-0.8938105615654784
ENSG00000162616,-1.320956078023882
ENSG00000137960,-1.0248854657222801
ENSG00000273338,2.215757990305646
ENSG00000237413,NaN
ENSG00000122420,NaN
ENSG00000137959,6.174592864673377
ENSG00000137965,1.317823956451125
ENSG00000162618,6.393277268309242
ENSG00000285409,0.8977599811486924
ENSG00000234184,5.896804767662705
ENSG00000117114,-1.1728550674528908
ENSG00000236676,-1.164043039335214
ENSG00000233290,NaN
ENSG00000230817,51.59171203807137
ENSG00000236268,NaN
ENSG00000285782,4.444541977858241
ENSG00000233008,6.670092624544286
ENSG00000237076,NaN
ENSG00000137941,6.9743716130098345
ENSG00000285201,NaN
ENSG00000271576,-0.5124186807887737
ENSG00000142875,0.9063435566112326
ENSG00000203943,6.813693002914669
ENSG00000117133,-0.7657382714736182
ENSG00000174021,-0.989856404081759
ENSG00000122432,-0.5098062350103766
ENSG00000117151,-1.3203314914706727
ENSG00000284882,0.43154857574979055
ENSG00000289881,NaN
ENSG00000180869,NaN
ENSG00000117155,4.466487926808497
ENSG00000171517,-0.5656847578599055
ENSG00000153898,3.5274133548889566
ENSG00000162643,3.9632345668386737
ENSG00000055732,0.5397491360128662
ENSG00000097096,-0.19866368350452432
ENSG00000162642,0.8287192056508481
ENSG00000142867,-0.9823043708450088
ENSG00000223653,6.131642110101947
ENSG00000153904,19.712394345295817
ENSG00000142871,NaN
ENSG00000117174,1.197597914433241
ENSG00000171502,6.632815974936353
ENSG00000285210,7.11034542441064
ENSG00000122417,0.7520337698819081
ENSG00000137975,NaN
ENSG00000236915,2.3500683148277743
ENSG00000291014,NaN
ENSG00000097033,-1.0951429661217078
ENSG00000183291,-0.7102151171222244
ENSG00000153936,4.014702660648343
ENSG00000267734,-1.058768724019876
ENSG00000267272,NaN
ENSG00000143013,-0.42296609465405494
ENSG00000227290,1.4781599811227206
ENSG00000237505,-0.8915610368769821
ENSG00000065243,-0.007346715905837285
ENSG00000137947,-0.6961445096063875
ENSG00000137944,0.12303876099706507
ENSG00000213516,-1.4983011934533956
ENSG00000117226,-0.6658014257961442
ENSG00000117228,2.337457496626311
ENSG00000162645,1.559911960710704
ENSG00000289582,-0.18452009710095393
ENSG00000286802,0.8061485188734697
ENSG00000213512,-1.7259536544597496
ENSG00000162654,-0.16684638574928848
ENSG00000284734,0.3645244031877919
ENSG00000154451,3.079884925183502
ENSG00000237568,-0.8769423948228161
ENSG00000183347,NaN
ENSG00000290525,2.16220855722945
ENSG00000286548,2.4022588691015474
ENSG00000197147,-0.32422742275131416
ENSG00000231999,-0.5017815819265188
ENSG00000230735,NaN
ENSG00000171488,1.5464467363008298
ENSG00000272931,-0.40420332269460824
ENSG00000171492,0.7080739969611825
ENSG00000162664,-0.7377951018129957
ENSG00000287406,NaN
ENSG00000287372,NaN
ENSG00000233593,-1.185888738464356
ENSG00000285532,NaN
ENSG00000225446,NaN
ENSG00000272094,NaN
ENSG00000122482,-0.3695895638650494
ENSG00000162669,-1.6242005042988332
ENSG00000097046,1.3067621424425084
ENSG00000069702,13.38612331847286
ENSG00000137948,0.47127312475523253
ENSG00000289483,NaN
ENSG00000172031,1.4934980210102768
ENSG00000189195,-0.2686624707472252
ENSG00000203910,NaN
ENSG00000174842,2.102264212997036
ENSG00000122484,-0.13652238205468484
ENSG00000162676,1.377562360930037
ENSG00000067208,2.6733742167930936
ENSG00000122406,-0.9622707209455161
ENSG00000154511,2.771245698523164
ENSG00000289544,-0.4569680281681884
ENSG00000287797,NaN
ENSG00000143033,1.0688216174202236
ENSG00000117500,0.0026006048565876596
ENSG00000122483,0.5037071370120157
ENSG00000223745,0.41062323260253175
ENSG00000117505,-1.1716191893709962
ENSG00000137942,2.811684671103356
ENSG00000137936,-0.2107425966043005
ENSG00000224093,0.6682023450980484
ENSG00000260464,-0.19739340331502872
ENSG00000067334,-1.286279782804589
ENSG00000023909,5.702016322128702
ENSG00000198691,NaN
ENSG00000137962,-0.664920983425681
ENSG00000117528,0.7583536849524363
ENSG00000117525,-1.6038302370408701
ENSG00000288736,0.0631239069987179
ENSG00000143036,-0.5060319903717154
ENSG00000117519,0.45816389382066786
ENSG00000235501,NaN
ENSG00000172339,0.28203902657843277
ENSG00000152078,2.951471208233211
ENSG00000226026,NaN
ENSG00000122481,-1.3204148865931096
ENSG00000228852,0.834324316944979
ENSG00000117569,0.7228717657805088
ENSG00000188641,1.1583399451022438
ENSG00000232878,-0.03940489500825902
ENSG00000232542,3.032606596155672
ENSG00000162627,-3.5099602318725234
ENSG00000232825,-0.9753263417666055
ENSG00000224445,NaN
ENSG00000156869,-0.006181837130287446
ENSG00000162688,1.120803339964266
ENSG00000228084,-1.1905208271975776
ENSG00000117620,-0.644503955347581
ENSG00000288826,0.21416422634867996
ENSG00000156875,-1.0762144659308572
ENSG00000241073,-0.5038111667471037
ENSG00000156876,3.001621546907717
ENSG00000122435,0.8723030867340893
ENSG00000122477,1.9170827972964601
ENSG00000137992,0.23146582750598269
ENSG00000285530,-0.21336158709924893
ENSG00000224616,-0.40568120218601805
ENSG00000137996,-1.0249174886052954
ENSG00000079335,3.9313788810359713
ENSG00000228086,1.4015096909221638
ENSG00000162694,-0.33445642445670254
ENSG00000273204,1.1565546292972066
ENSG00000162695,-0.7975285698657328
ENSG00000117543,-0.41451225408891895
ENSG00000235795,2.736868285992809
ENSG00000233184,1.0068706871813855
ENSG00000225938,-1.4831425529736835
ENSG00000170989,0.06806545013116133
ENSG00000231671,1.513186252243395
ENSG00000226715,NaN
ENSG00000233359,-0.26153781122388736
ENSG00000060718,NaN
ENSG00000224613,1.9169358379788144
ENSG00000185946,-0.16111960912108894
ENSG00000240038,1.0917704809982625
ENSG00000230768,NaN
ENSG00000237480,NaN
ENSG00000237460,NaN
ENSG00000198890,-1.1180231134667533
ENSG00000162631,8.010501836612017
ENSG00000289612,NaN
ENSG00000134215,2.975430012597595
ENSG00000230489,2.1460509054130315
ENSG00000226822,0.24274204162945803
ENSG00000085491,-0.2593741708480331
ENSG00000260879,-1.3770033898478806
ENSG00000290547,1.5436053377021335
ENSG00000162636,1.0093040151798711
ENSG00000162639,0.1389995533931198
ENSG00000285923,-0.7927608671181291
ENSG00000290126,-0.9633081701653093
ENSG00000134186,-1.4760578300052398
ENSG00000143107,1.1706498880829264
ENSG00000116266,-1.1718550988057368
ENSG00000162641,-0.25637143518223365
ENSG00000121957,0.039555029411396214
ENSG00000121940,-0.6000476961036298
ENSG00000085433,0.4280411184577575
ENSG00000197780,-0.8590849176586358
ENSG00000273382,-0.4067298679165069
ENSG00000215717,-0.7496898135776359
ENSG00000270066,-0.13373853378758238
ENSG00000179902,-0.05741892386507902
ENSG00000116299,1.1438117849053835
ENSG00000031698,-0.8210243565524246
ENSG00000143126,-1.010488196073414
ENSG00000134222,-1.5687977304685887
ENSG00000134243,1.0091331021136054
ENSG00000143106,-1.317375496582415
ENSG00000143028,NaN
ENSG00000162650,-0.7879034157397982
ENSG00000174151,-1.1072145767255126
ENSG00000181754,-0.6487760246589178
ENSG00000290117,-0.5043431093450855
ENSG00000065135,-1.0133691107721448
ENSG00000225113,NaN
ENSG00000134183,-1.7650441066614708
ENSG00000116337,-1.0012591150245336
ENSG00000168765,4.116711269154119
ENSG00000213366,-0.05583578113319411
ENSG00000260246,NaN
ENSG00000134201,NaN
ENSG00000134202,-0.8277268398822929
ENSG00000198758,NaN
ENSG00000228420,NaN
ENSG00000261055,NaN
ENSG00000184371,15.046368743356448
ENSG00000168710,-1.2840426196164396
ENSG00000143093,1.1959881392227274
ENSG00000291326,NaN
ENSG00000258634,-0.9346381286483951
ENSG00000156150,NaN
ENSG00000116396,1.877790834296385
ENSG00000227963,-0.4239487544956851
ENSG00000162775,-1.3439688573530733
ENSG00000224699,0.19999476772210695
ENSG00000168679,2.109900816820241
ENSG00000273373,-1.7700401221616613
ENSG00000134248,-1.9462553583527176
ENSG00000177301,4.606980294296097
ENSG00000177272,0.2805090688559334
ENSG00000288803,-0.2863199412043337
ENSG00000143119,-1.0827484815996826
ENSG00000261654,0
ENSG00000232811,0.1438257237114697
ENSG00000121931,-0.6136390912026279
ENSG00000273010,17.197866326899756
ENSG00000156171,-0.7808852904049302
ENSG00000134255,0.34006609016142453
ENSG00000272982,3.061913829317016
ENSG00000273221,0.288078893520028
ENSG00000162777,0.8795304357778962
ENSG00000064886,7.363363673114395
ENSG00000134216,NaN
ENSG00000173947,0.10741428324865476
ENSG00000085465,-0.33264689118498736
ENSG00000260948,-0.41837744298826973
ENSG00000243960,-0.9158014700216092
ENSG00000116455,-1.0792089110517538
ENSG00000116459,-1.642612845236383
ENSG00000143110,0.23799341241722696
ENSG00000121933,-1.4638142979146038
ENSG00000282608,-3.7494421994757468
ENSG00000116473,-0.5205067239044034
ENSG00000231346,-5.271254481638661
ENSG00000197852,1.7762196907201284
ENSG00000227811,24.948018971625604
ENSG00000284830,-0.07883129442585943
ENSG00000064703,3.219141922878813
ENSG00000171385,42.27261262161009
ENSG00000231437,35.23251726965545
ENSG00000231246,29.19493348610083
ENSG00000143079,-0.09314350851519894
ENSG00000134245,-1.070651629087952
ENSG00000273483,-0.3151724664836328
ENSG00000007341,0.27958516561954566
ENSG00000116489,-1.024175549644401
ENSG00000155363,-0.7494593178506119
ENSG00000225075,NaN
ENSG00000155366,4.963188716817625
ENSG00000155367,0.18939493859825043
ENSG00000261595,NaN
ENSG00000215866,0.07876091537423711
ENSG00000224167,0.35842703247086266
ENSG00000155380,1.6920913726352331
ENSG00000226419,2.8069019735475726
ENSG00000287807,-0.03135365207479907
ENSG00000238198,0.4834430514580557
ENSG00000198799,1.6018177092905082
ENSG00000081026,4.158615696795234
ENSG00000116793,1.3282711548621082
ENSG00000081019,-0.3328010910403581
ENSG00000231128,-0.42335435780130254
ENSG00000134242,1.5983459208464446
ENSG00000226167,-0.031049285383670158
ENSG00000188761,-1.2640912492842573
ENSG00000134262,-0.8368514147062462
ENSG00000118655,-0.9726096854946831
ENSG00000235527,2.6076432999306562
ENSG00000163349,0.713370005490977
ENSG00000116774,NaN
ENSG00000232895,-0.5163731214351258
ENSG00000197323,-0.5195961440121272
ENSG00000116752,1.4225043482669086
ENSG00000175984,2.7333261203194126
ENSG00000116748,NaN
ENSG00000213281,-1.64166458275354
ENSG00000009307,-1.2056123367587683
ENSG00000052723,-0.5979594435052572
ENSG00000134198,7.743859212085193
ENSG00000233730,-0.8526992785813295
ENSG00000173218,-0.6782365652016561
ENSG00000118729,NaN
ENSG00000163393,1.5375675464971055
ENSG00000173212,-0.6369878268933332
ENSG00000163399,0.2510810205334207
ENSG00000203865,0.18387770001703072
ENSG00000233154,0.637966599998039
ENSG00000224950,-0.748545521543248
ENSG00000286276,NaN
ENSG00000116815,-0.1542794933403464
ENSG00000143061,0.10407411613239632
ENSG00000116824,1.6300577776891778
ENSG00000134247,-0.40161735795233267
ENSG00000134256,-0.7697841199194915
ENSG00000236137,-1.2973289830682821
ENSG00000116830,-0.2087654217583303
ENSG00000134253,0.009479398460135067
ENSG00000235202,NaN
ENSG00000271427,-0.20920671494454024
ENSG00000198162,1.1166174598611331
ENSG00000236866,0.26807986298114267
ENSG00000183508,2.1987948863923346
ENSG00000196505,-0.8796925650505686
ENSG00000065183,-0.34033196318165626
ENSG00000155761,-0.3064056717159293
ENSG00000092607,NaN
ENSG00000116874,0.9933603351742772
ENSG00000224238,NaN
ENSG00000231365,0.9697110816773719
ENSG00000227712,-0.05682219998197442
ENSG00000260941,-0.13381136646476127
ENSG00000143067,0.4092066043508959
ENSG00000092621,27.96995145763799
ENSG00000134193,-0.640172840461288
ENSG00000134250,0.8193469895499949
ENSG00000265808,-1.0960360660910988
ENSG00000290569,4.711369361024338
ENSG00000270231,1.9215018129184145
ENSG00000290999,0.6640308454356264
ENSG00000286106,-0.9621988144911225
ENSG00000273136,-0.9346728482813432
ENSG00000287979,3.1022771881679208
ENSG00000226067,-0.29750201430993517
